canonical_identity	entry_format_version	entry_id	inclusion_source_ids	inclusion_sources	inclusion_status	limitations	original_identifier	rejection_reason	resistance_axes	resolution_status	role_annotation	universe_type
symbol:NTRK1|entrez:4914	v0.5.0	tue_66a1d7a2259bd165dcc4929e0361c386dfeb4c54edf398d5fb97508073514a96	"[""tus_20d3b613e3279da79dc244e0b2ef7f2e10f33bea1410638492dba342f77c6926""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000198400""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	NTRK1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:NTRK2|entrez:4915	v0.5.0	tue_a97dbbf7ced98d829a699b97f584851fefb88ced04598ef6cc45d3a8715c0d4b	"[""tus_dc4d3a3d9281abe0816bb497567b6cb9977dd907484a7ddb5d615710192330ee""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000148053""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	NTRK2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:NTRK3|entrez:4916	v0.5.0	tue_7be2fa3da78f6deac63570fab92972b66d3209dadcdf3c70eab8925b80c14ea7	"[""tus_e8c2963e575ebff4c56d22dc4833ef2612b23bd1842defe88d71dd155d73b143""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000140538""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	NTRK3		"[""other_unresolved""]"	resolved_exact		discovery
symbol:NUP98|entrez:4928	v0.5.0	tue_0e86a95621df50f0b0737915d5474492e5ce5362bbb68cd2cf660e879f56ea62	"[""tus_8c9e90bef4fdd40eb90a4a18882e2823f38c96022c2b1794d8d1ea6eaaf171bd""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000110713""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	NUP98		"[""other_unresolved""]"	resolved_exact		discovery
symbol:NUTM1|entrez:256646	v0.5.0	tue_a5db00fede873f979bcbbe3b0217d7fe22abf8d9567916b7bec62faa5f967cbb	"[""tus_7a2da48beef02c11e284838d99facb91be29478d2512de5b7e9647165c1559ce""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000184507""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	NUTM1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:OCA2|entrez:4948	v0.5.0	tue_bc4c32fa71c0067850fe641830e19a0f851c0a52ea27145b0f170631dad44673	"[""tus_7490b069a8302da995a90604755f64bffa21f7a39ffe9f88dfabaaf19ce8acba""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000104044""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	OCA2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PARP1|entrez:142	v0.5.0	tue_28aad8ec5316e798fcc934731d489eda5e561d2d999b53dd93968d709fb94ace	"[""tus_88a1454854f51b1823cbe8936ea894495213444cde506a72add75dc6c7ec3055""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000143799""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PARP1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PATZ1|entrez:23598	v0.5.0	tue_98d293bcf07e132102752a523e58655ce335367c34151200460985bea58b5900	"[""tus_79f48b6198a24c9c5143c4653f9c45d9dd4aeb6af4e794e733b134c679882d77""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000100105""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PATZ1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PAX5|entrez:5079	v0.5.0	tue_b9f9422b24f77a9af0c3fe2e897e0f2c9ec96a364c14abf8645f55495a65a091	"[""tus_17a80ba8d0652021c137cd7384f92ea078dde39f77df0f26451637ee769eeb14""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000196092""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PAX5		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PBRM1|entrez:55193	v0.5.0	tue_221389093efc5989a6b22cfac95ab582285c3774b493191246578bc23882799a	"[""tus_5c38012b22ad21e73fed705021dbe11b5c700d10a4145e48ba505b888713aa66""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000163939""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PBRM1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PDCD1LG2|entrez:80380	v0.5.0	tue_49b5d6882134d634b237d9fb57a24e84c420cdec603cd8f81ba672308c39b181	"[""tus_076119c7453f7881af45bd302a020ad4c2e33ba68ecb4a2e76076b73d02aea14""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000197646""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PDCD1LG2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PDCD1|entrez:5133	v0.5.0	tue_f7f244f801bde700e4cca1b7eabbf581f402a86fa482d870e386a8148b87a3cc	"[""tus_8aa5d72673485a1ce9add56c25aaf7935e31943efed11d59aa0ad9aa3ffe7155""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000188389""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation.""]"	PDCD1		"[""checkpoint_redundancy""]"	resolved_exact		discovery
symbol:PDGFRA|entrez:5156	v0.5.0	tue_cf5f144e02f8f5579b645764b18639cb8d64acc84a4b4b907a9a4541c11e7a4a	"[""tus_59c22e596279bdcd9da39f0d9129897003f617e61299eac341679713a5cd3475""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000134853""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PDGFRA		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PDGFRB|entrez:5159	v0.5.0	tue_1be36ae60fb87854ce1f5c9121bd9a550416df79e7270379ffe0625cbf192aed	"[""tus_5a1f6e5b5fa58f21bcc7ee097f90b4f1644ad55737e96343b469175892bfad5a""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000113721""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PDGFRB		"[""other_unresolved""]"	resolved_exact		discovery
symbol:PER1|entrez:5187	v0.5.0	tue_fc2baa84becad2876c96a602201381f249d2d51607a025fdd2aeb42c08edba07	"[""tus_eafcfb66fcddb4a538ed6cd310f155120de8448685c46648f8dea9d6b0495c2c""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000179094""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	PER1		"[""other_unresolved""]"	resolved_exact		discovery
